sys_created_on,closed_at,quantity,csr_triggered,ohs_triggered,sub_task,SubTask_Number,business_duration,state,sys_updated_on,opened_at,assignment_group,number,Working_Turn_Around_Days
8/08/2023,11/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0239843,2.770138889,Closed Complete,11/08/2023,8/08/2023,Finance Operations Team,SR_Req_1005269,4
8/08/2023,22/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0239850,13.45833333,Closed Incomplete,22/08/2023,8/08/2023,Procurement Operations Team,SR_Req_1005368,11
8/08/2023,29/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0239851,20.42083333,Closed Complete,29/08/2023,8/08/2023,Finance Operations Team,SR_Req_1005371,16
9/08/2023,23/08/2023,1,FALSE,TRUE,Require OH&S,SubTask_0239921,13.98472222,Closed Skipped,23/10/2023,9/08/2023,Procurement Operations Team,SR_Req_1005524,11
9/08/2023,22/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0239937,43.85416667,Closed Complete,22/09/2023,9/08/2023,Finance Operations Team,SR_Req_1005584,33
9/08/2023,23/08/2023,1,FALSE,FALSE,Require Neither,,13.96180556,Closed Complete,23/08/2023,9/08/2023,Procurement Operations Team,SR_Req_1005589,11
9/08/2023,15/08/2023,1,FALSE,FALSE,Require Neither,,5.885416667,Closed Complete,15/08/2023,9/08/2023,Finance Operations Team,SR_Req_1005595,5
9/08/2023,11/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0239939,0.875,Closed Skipped,11/08/2023,9/08/2023,Procurement Operations Team,SR_Req_1005664,3
9/08/2023,11/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0239973,0.991666667,Closed Complete,11/08/2023,9/08/2023,Finance Operations Team,SR_Req_1005798,3
9/08/2023,22/08/2023,1,TRUE,TRUE,Require Both,"SubTask_0240008, SubTask_0240009",12.79027778,Closed Complete,22/08/2023,9/08/2023,Finance Operations Team,SR_Req_1005940,10
10/08/2023,18/08/2023,1,TRUE,FALSE,Require CSR,"SubTask_0240066, SubTask_0240174",8.1625,Closed Complete,18/08/2023,10/08/2023,Finance Operations Team,SR_Req_1006227,7
10/08/2023,1/09/2023,1,FALSE,FALSE,Require Neither,,21.89861111,Closed Complete,1/09/2023,10/08/2023,Finance Operations Team,SR_Req_1006314,17
10/08/2023,18/08/2023,1,TRUE,FALSE,Require CSR,"SubTask_0240094, SubTask_0240898",8.034722222,Closed Complete,18/08/2023,10/08/2023,Finance Operations Team,SR_Req_1006383,7
10/08/2023,23/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240102,12.89444444,Closed Incomplete,23/08/2023,10/08/2023,Procurement Operations Team,SR_Req_1006451,10
10/08/2023,18/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240195,7.641666667,Closed Complete,18/08/2023,10/08/2023,Finance Operations Team,SR_Req_1006700,7
11/08/2023,25/09/2023,1,TRUE,TRUE,Require Both,"SubTask_0240202, SubTask_0240203",45.64305556,Closed Complete,25/09/2023,11/08/2023,Finance Operations Team,SR_Req_1006733,32
11/08/2023,15/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240245,3.994444444,Closed Complete,15/08/2023,11/08/2023,Finance Operations Team,SR_Req_1006796,3
11/08/2023,28/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240279,17.1875,Closed Complete,28/08/2023,11/08/2023,Finance Operations Team,SR_Req_1006969,12
12/08/2023,18/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240389,5.934722222,Closed Complete,18/08/2023,12/08/2023,Finance Operations Team,SR_Req_1007267,5
14/08/2023,15/08/2023,1,FALSE,FALSE,Require Neither,,0.156944444,Closed Incomplete,15/08/2023,14/08/2023,Procurement Operations Team,SR_Req_1007396,2
14/08/2023,18/08/2023,1,FALSE,FALSE,Require Neither,,3.814583333,Closed Complete,18/08/2023,14/08/2023,Finance Operations Team,SR_Req_1007756,5
14/08/2023,23/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240506,8.911805556,Closed Complete,23/08/2023,14/08/2023,Finance Operations Team,SR_Req_1007776,8
14/08/2023,15/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240528,0.085416667,Closed Incomplete,15/08/2023,14/08/2023,Procurement Operations Team,SR_Req_1007836,2
14/08/2023,17/08/2023,1,FALSE,FALSE,Require Neither,,2.741666667,Closed Complete,17/08/2023,14/08/2023,Finance Operations Team,SR_Req_1007989,4
15/08/2023,4/09/2023,1,FALSE,FALSE,Require Neither,,19.99236111,Closed Complete,4/09/2023,15/08/2023,Finance Operations Team,SR_Req_1008123,15
15/08/2023,30/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240679,14.96944444,Closed Complete,30/08/2023,15/08/2023,Finance Operations Team,SR_Req_1008228,12
15/08/2023,25/08/2023,1,FALSE,FALSE,Require Neither,,9.914583333,Closed Complete,25/08/2023,15/08/2023,Finance Operations Team,SR_Req_1008283,9
15/08/2023,24/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240736,8.790972222,Closed Complete,24/08/2023,15/08/2023,Finance Operations Team,SR_Req_1008457,8
15/08/2023,17/08/2023,1,FALSE,FALSE,Require Neither,,0.923611111,Closed Skipped,23/08/2023,15/08/2023,Procurement Operations Team,SR_Req_1008481,3
15/08/2023,6/09/2023,1,FALSE,FALSE,Require Neither,,21.93263889,Closed Incomplete,6/09/2023,15/08/2023,Procurement Operations Team,SR_Req_1008540,17
16/08/2023,11/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0240803,26.44027778,Closed Complete,11/09/2023,16/08/2023,Finance Operations Team,SR_Req_1008783,19
16/08/2023,23/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240829,7.0875,Closed Complete,23/08/2023,16/08/2023,Finance Operations Team,SR_Req_1008856,6
16/08/2023,24/08/2023,1,TRUE,FALSE,Require CSR,"SubTask_0240836, SubTask_0241347",7.950694444,Closed Complete,24/08/2023,16/08/2023,Finance Operations Team,SR_Req_1008868,7
16/08/2023,7/09/2023,1,FALSE,FALSE,Require Neither,,21.91805556,Closed Complete,7/09/2023,16/08/2023,Finance Operations Team,SR_Req_1008939,17
16/08/2023,18/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0240902,2.039583333,Closed Complete,18/08/2023,16/08/2023,Finance Operations Team,SR_Req_1009011,3
16/08/2023,18/08/2023,1,FALSE,FALSE,Require Neither,,2.011111111,Closed Complete,18/08/2023,16/08/2023,Finance Operations Team,SR_Req_1009019,3
17/08/2023,3/10/2023,1,TRUE,FALSE,Require CSR,SubTask_0241008,47.29027778,Closed Complete,3/10/2023,17/08/2023,Finance Operations Team,SR_Req_1009448,34
17/08/2023,25/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0241017,8.152083333,Closed Complete,25/08/2023,17/08/2023,Finance Operations Team,SR_Req_1009464,7
17/08/2023,18/08/2023,1,FALSE,FALSE,Require Neither,,0.857638889,Closed Skipped,18/08/2023,17/08/2023,Procurement Operations Team,SR_Req_1010036,2
17/08/2023,1/09/2023,1,FALSE,FALSE,Require Neither,,14.68263889,Closed Skipped,1/09/2023,17/08/2023,Procurement Operations Team,SR_Req_1010037,12
17/08/2023,,1,FALSE,FALSE,Require Neither,,,Open,17/08/2023,17/08/2023,,SR_Req_1010038,
17/08/2023,21/08/2023,1,FALSE,FALSE,Require Neither,,3.58125,Closed Incomplete,21/08/2023,17/08/2023,Procurement Operations Team,SR_Req_1010056,3
18/08/2023,23/08/2023,1,FALSE,FALSE,Require Neither,,5.086805556,Closed Complete,23/08/2023,18/08/2023,Finance Operations Team,SR_Req_1010167,4
18/08/2023,24/08/2023,1,FALSE,TRUE,Require OH&S,SubTask_0241250,5.91875,Closed Complete,14/09/2023,18/08/2023,Finance Operations Team,SR_Req_1010240,5
18/08/2023,31/08/2023,1,FALSE,FALSE,Require Neither,,12.88611111,Closed Complete,31/08/2023,18/08/2023,Finance Operations Team,SR_Req_1010251,10
18/08/2023,24/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0241260,5.842361111,Closed Complete,24/08/2023,18/08/2023,Finance Operations Team,SR_Req_1010316,5
18/08/2023,25/08/2023,1,FALSE,TRUE,Require OH&S,SubTask_0241292,6.796527778,Closed Complete,25/08/2023,18/08/2023,Finance Operations Team,SR_Req_1010386,6
18/08/2023,30/08/2023,1,FALSE,FALSE,Require Neither,,11.77152778,Closed Complete,30/08/2023,18/08/2023,Finance Operations Team,SR_Req_1010460,9
19/08/2023,21/08/2023,1,FALSE,FALSE,Require Neither,,2.330555556,Closed Incomplete,21/08/2023,19/08/2023,Procurement Operations Team,SR_Req_1010593,1
19/08/2023,12/09/2023,1,FALSE,FALSE,Require Neither,,24.32847222,Closed Complete,12/09/2023,19/08/2023,Finance Operations Team,SR_Req_1010594,17
20/08/2023,18/09/2023,1,FALSE,FALSE,Require Neither,,28.79166667,Closed Complete,18/09/2023,20/08/2023,Finance Operations Team,SR_Req_1010650,21
21/08/2023,7/09/2023,1,FALSE,FALSE,Require Neither,,16.85208333,Closed Complete,7/09/2023,21/08/2023,Finance Operations Team,SR_Req_1011027,14
21/08/2023,30/08/2023,1,TRUE,TRUE,Require Both,"SubTask_0241415, SubTask_0241416",8.971527778,Closed Complete,30/08/2023,21/08/2023,Finance Operations Team,SR_Req_1011118,8
21/08/2023,5/09/2023,1,TRUE,FALSE,Require CSR,"SubTask_0241417, SubTask_0241571",14.82569444,Closed Complete,5/09/2023,21/08/2023,Finance Operations Team,SR_Req_1011119,12
22/08/2023,7/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0241521,16.00902778,Closed Complete,7/09/2023,22/08/2023,Finance Operations Team,SR_Req_1011440,13
22/08/2023,15/09/2023,1,FALSE,TRUE,Require OH&S,SubTask_0241529,23.99722222,Closed Incomplete,23/10/2023,22/08/2023,Procurement Operations Team,SR_Req_1011473,19
22/08/2023,25/08/2023,1,TRUE,TRUE,Require Both,"SubTask_0241548, SubTask_0241549",2.98125,Closed Complete,25/08/2023,22/08/2023,Finance Operations Team,SR_Req_1011595,4
22/08/2023,29/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0241550,6.954861111,Closed Complete,29/08/2023,22/08/2023,Finance Operations Team,SR_Req_1011597,6
22/08/2023,8/09/2023,1,FALSE,FALSE,Require Neither,,16.97152778,Closed Complete,8/09/2023,22/08/2023,Finance Operations Team,SR_Req_1011703,14
22/08/2023,28/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0241610,5.811111111,Closed Complete,28/08/2023,22/08/2023,Finance Operations Team,SR_Req_1011806,5
22/08/2023,5/09/2023,1,FALSE,TRUE,Require OH&S,"SubTask_0241939, SubTask_0241687",13.77916667,Closed Complete,5/09/2023,22/08/2023,Finance Operations Team,SR_Req_1012068,11
22/08/2023,5/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0241691,13.60416667,Closed Complete,5/09/2023,22/08/2023,Finance Operations Team,SR_Req_1012117,11
22/08/2023,28/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0241692,5.550694444,Closed Complete,28/08/2023,22/08/2023,Finance Operations Team,SR_Req_1012128,5
22/08/2023,6/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0241694,14.62361111,Closed Incomplete,6/09/2023,22/08/2023,Procurement Operations Team,SR_Req_1012134,12
22/08/2023,12/09/2023,1,FALSE,FALSE,Require Neither,,20.47569444,Closed Complete,12/09/2023,22/08/2023,Finance Operations Team,SR_Req_1012147,16
23/08/2023,25/09/2023,1,FALSE,FALSE,Require Neither,,33.67361111,Closed Complete,25/09/2023,23/08/2023,Finance Operations Team,SR_Req_1012156,24
23/08/2023,1/09/2023,1,FALSE,FALSE,Require Neither,,9.111805556,Closed Complete,1/09/2023,23/08/2023,Finance Operations Team,SR_Req_1012165,8
23/08/2023,7/09/2023,1,TRUE,FALSE,Require CSR,"SubTask_0241705, SubTask_0242265",15.00555556,Closed Complete,7/09/2023,23/08/2023,Finance Operations Team,SR_Req_1012203,12
23/08/2023,7/09/2023,1,FALSE,FALSE,Require Neither,,14.93611111,Closed Incomplete,7/09/2023,23/08/2023,Procurement Operations Team,SR_Req_1012565,12
23/08/2023,28/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0241830,4.7125,Closed Incomplete,28/08/2023,23/08/2023,Procurement Operations Team,SR_Req_1013880,4
23/08/2023,11/09/2023,1,TRUE,FALSE,Require CSR,"SubTask_0241831, SubTask_0242399",18.64583333,Closed Complete,11/09/2023,23/08/2023,Finance Operations Team,SR_Req_1013888,14
23/08/2023,9/10/2023,1,FALSE,FALSE,Require Neither,,46.75208333,Closed Incomplete,9/10/2023,23/08/2023,Finance Operations Team,SR_Req_1014264,34
24/08/2023,7/09/2023,1,TRUE,FALSE,Require CSR,"SubTask_0241853, SubTask_0242086",14.22013889,Closed Complete,7/09/2023,24/08/2023,Finance Operations Team,SR_Req_1014331,11
24/08/2023,29/08/2023,1,FALSE,FALSE,Require Neither,,5.0125,Closed Complete,29/08/2023,24/08/2023,Procurement Operations Team,SR_Req_1014487,4
24/08/2023,15/09/2023,1,FALSE,TRUE,Require OH&S,SubTask_0241921,21.93402778,Closed Complete,15/09/2023,24/08/2023,Finance Operations Team,SR_Req_1014498,17
24/08/2023,15/09/2023,1,FALSE,TRUE,Require OH&S,SubTask_0241948,21.88958333,Closed Incomplete,6/05/2024,24/08/2023,Procurement Operations Team,SR_Req_1014602,17
24/08/2023,5/09/2023,1,FALSE,FALSE,Require Neither,,11.86388889,Closed Complete,5/09/2023,24/08/2023,Finance Operations Team,SR_Req_1014639,9
24/08/2023,25/08/2023,1,FALSE,FALSE,Require Neither,,0.9125,Closed Skipped,25/08/2023,24/08/2023,Procurement Operations Team,SR_Req_1014707,2
24/08/2023,28/08/2023,1,FALSE,FALSE,Require Neither,,3.76875,Closed Complete,28/08/2023,24/08/2023,Finance Operations Team,SR_Req_1014748,3
24/08/2023,9/10/2023,1,TRUE,FALSE,Require CSR,SubTask_0241986,45.66666667,Closed Complete,9/10/2023,24/08/2023,Finance Operations Team,SR_Req_1014764,33
25/08/2023,12/09/2023,1,FALSE,FALSE,Require Neither,,18.00486111,Closed Complete,12/09/2023,25/08/2023,Finance Operations Team,SR_Req_1015069,13
25/08/2023,30/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0242066,4.897916667,Closed Complete,30/08/2023,25/08/2023,Finance Operations Team,SR_Req_1015209,4
25/08/2023,31/08/2023,1,FALSE,FALSE,Require Neither,,5.723611111,Closed Complete,31/08/2023,25/08/2023,Finance Operations Team,SR_Req_1015381,5
25/08/2023,1/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242109,6.627083333,Closed Complete,1/09/2023,25/08/2023,Finance Operations Team,SR_Req_1016496,6
27/08/2023,15/09/2023,1,FALSE,FALSE,Require Neither,,18.68333333,Closed Complete,15/09/2023,27/08/2023,Finance Operations Team,SR_Req_1016534,15
28/08/2023,7/09/2023,1,FALSE,FALSE,Require Neither,,10.01527778,Closed Complete,7/09/2023,28/08/2023,Finance Operations Team,SR_Req_1016549,9
28/08/2023,31/08/2023,1,FALSE,FALSE,Require Neither,,3.001388889,Closed Complete,31/08/2023,28/08/2023,Finance Operations Team,SR_Req_1016578,4
28/08/2023,17/10/2023,1,TRUE,FALSE,Require CSR,SubTask_0242148,50.01458333,Closed Incomplete,17/10/2023,28/08/2023,Finance Operations Team,SR_Req_1016654,37
28/08/2023,6/09/2023,1,FALSE,FALSE,Require Neither,,8.955555556,Closed Complete,6/09/2023,28/08/2023,Finance Operations Team,SR_Req_1016692,8
28/08/2023,11/09/2023,1,FALSE,TRUE,Require OH&S,SubTask_0242189,13.99722222,Closed Complete,11/09/2023,28/08/2023,Finance Operations Team,SR_Req_1016795,11
28/08/2023,11/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242263,13.70069444,Closed Complete,11/09/2023,28/08/2023,Finance Operations Team,SR_Req_1017061,11
28/08/2023,18/09/2023,1,TRUE,TRUE,Require Both,"SubTask_0242289, SubTask_0242290",20.75208333,Closed Incomplete,18/09/2023,28/08/2023,Procurement Operations Team,SR_Req_1017140,16
28/08/2023,12/09/2023,1,TRUE,TRUE,Require Both,"SubTask_0242291, SubTask_0242292",14.60555556,Closed Incomplete,6/05/2024,28/08/2023,Procurement Operations Team,SR_Req_1017147,12
29/08/2023,30/08/2023,1,FALSE,FALSE,Require Neither,,0.229166667,Closed Complete,30/08/2023,29/08/2023,Finance Operations Team,SR_Req_1017212,2
29/08/2023,5/09/2023,1,TRUE,FALSE,Require CSR,"SubTask_0242344, SubTask_0242823",6.906944444,Closed Complete,5/09/2023,29/08/2023,Finance Operations Team,SR_Req_1017407,6
29/08/2023,1/09/2023,1,TRUE,TRUE,Require Both,"SubTask_0242364, SubTask_0242539, SubTask_0242365",2.810416667,Closed Complete,1/09/2023,29/08/2023,Finance Operations Team,SR_Req_1017473,4
29/08/2023,31/08/2023,1,FALSE,TRUE,Require OH&S,SubTask_0242406,0.805555556,Closed Complete,31/08/2023,29/08/2023,Finance Operations Team,SR_Req_1017654,3
29/08/2023,8/09/2023,1,FALSE,FALSE,Require Neither,,9.609027778,Closed Complete,8/09/2023,29/08/2023,Finance Operations Team,SR_Req_1017688,9
29/08/2023,11/09/2023,1,TRUE,TRUE,Require Both,"SubTask_0242412, SubTask_0242530, SubTask_0242413",12.75833333,Closed Complete,12/09/2023,29/08/2023,Finance Operations Team,SR_Req_1017705,10
29/08/2023,12/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242414,13.50277778,Closed Complete,12/09/2023,29/08/2023,Finance Operations Team,SR_Req_1017764,11
30/08/2023,31/08/2023,1,TRUE,FALSE,Require CSR,SubTask_0242555,0.858333333,Closed Skipped,31/08/2023,30/08/2023,Procurement Operations Team,SR_Req_1018187,2
30/08/2023,4/09/2023,1,FALSE,FALSE,Require Neither,,4.693055556,Closed Complete,4/09/2023,30/08/2023,Finance Operations Team,SR_Req_1018235,4
30/08/2023,5/09/2023,1,FALSE,FALSE,Require Neither,,5.70625,Closed Complete,5/09/2023,30/08/2023,Finance Operations Team,SR_Req_1018254,5
31/08/2023,15/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242581,15.28680556,Closed Complete,15/09/2023,31/08/2023,Finance Operations Team,SR_Req_1018318,12
31/08/2023,7/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242582,7.372916667,Closed Complete,7/09/2023,31/08/2023,Finance Operations Team,SR_Req_1018319,6
31/08/2023,11/09/2023,1,FALSE,FALSE,Require Neither,,10.99513889,Closed Complete,11/09/2023,31/08/2023,Finance Operations Team,SR_Req_1018351,8
31/08/2023,11/09/2023,1,FALSE,FALSE,Require Neither,,10.86388889,Closed Complete,11/09/2023,31/08/2023,Finance Operations Team,SR_Req_1018531,8
31/08/2023,5/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242699,4.76875,Closed Complete,5/09/2023,31/08/2023,Finance Operations Team,SR_Req_1018716,4
31/08/2023,8/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242706,7.647916667,Closed Complete,8/09/2023,31/08/2023,Finance Operations Team,SR_Req_1018777,7
31/08/2023,22/09/2023,1,FALSE,FALSE,Require Neither,,21.66805556,Closed Complete,22/09/2023,31/08/2023,Finance Operations Team,SR_Req_1018793,17
1/09/2023,11/09/2023,1,FALSE,FALSE,Require Neither,,10.00625,Closed Complete,11/09/2023,1/09/2023,Finance Operations Team,SR_Req_1018891,7
1/09/2023,7/09/2023,1,FALSE,FALSE,Require Neither,,5.974305556,Closed Complete,7/09/2023,1/09/2023,Finance Operations Team,SR_Req_1018919,5
1/09/2023,11/09/2023,1,FALSE,FALSE,Require Neither,,9.921527778,Closed Complete,11/09/2023,1/09/2023,Finance Operations Team,SR_Req_1018964,7
1/09/2023,18/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242770,17.21805556,Closed Complete,18/09/2023,1/09/2023,Finance Operations Team,SR_Req_1019041,12
1/09/2023,7/09/2023,1,FALSE,FALSE,Require Neither,,5.821527778,Closed Complete,7/09/2023,1/09/2023,Finance Operations Team,SR_Req_1019115,5
1/09/2023,12/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242792,10.84166667,Closed Complete,12/09/2023,1/09/2023,Finance Operations Team,SR_Req_1019116,8
1/09/2023,21/09/2023,1,FALSE,FALSE,Require Neither,,20.01180556,Closed Incomplete,21/09/2023,1/09/2023,Finance Operations Team,SR_Req_1019152,15
1/09/2023,13/09/2023,1,TRUE,TRUE,Require Both,"SubTask_0242815, SubTask_0242831, SubTask_0242816",11.88541667,Closed Complete,13/09/2023,1/09/2023,Finance Operations Team,SR_Req_1019160,9
1/09/2023,1/09/2023,1,FALSE,FALSE,Require Neither,,0.006944444,Closed Complete,1/09/2023,1/09/2023,Finance Operations Team,SR_Req_1019169,1
2/09/2023,5/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242849,3.144444444,Closed Skipped,5/09/2023,2/09/2023,Procurement Operations Team,SR_Req_1019276,2
3/09/2023,5/09/2023,1,FALSE,FALSE,Require Neither,,0.702083333,Closed Skipped,5/09/2023,3/09/2023,Procurement Operations Team,SR_Req_1019312,2
4/09/2023,31/10/2023,1,FALSE,FALSE,Require Neither,,56.8,Closed Complete,31/10/2023,4/09/2023,Finance Operations Team,SR_Req_1019632,42
4/09/2023,5/09/2023,1,FALSE,FALSE,Require Neither,,0.959722222,Closed Skipped,5/09/2023,4/09/2023,Procurement Operations Team,SR_Req_1019636,2
4/09/2023,25/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0242953,21.12361111,Closed Complete,25/09/2023,4/09/2023,Finance Operations Team,SR_Req_1019713,16
5/09/2023,11/09/2023,1,FALSE,TRUE,Require OH&S,SubTask_0243036,6.127083333,Closed Complete,11/09/2023,5/09/2023,Finance Operations Team,SR_Req_1019998,5
5/09/2023,25/09/2023,1,TRUE,FALSE,Require CSR,"SubTask_0243051, SubTask_0243349",20.31388889,Closed Complete,25/09/2023,5/09/2023,Finance Operations Team,SR_Req_1020059,15
5/09/2023,22/09/2023,1,TRUE,FALSE,Require CSR,"SubTask_0243054, SubTask_0243322",16.93611111,Closed Complete,22/09/2023,5/09/2023,Finance Operations Team,SR_Req_1020065,14
5/09/2023,8/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0243070,3.185416667,Closed Incomplete,8/09/2023,5/09/2023,Procurement Operations Team,SR_Req_1020150,4
5/09/2023,22/09/2023,1,FALSE,FALSE,Require Neither,,16.84444444,Closed Complete,22/09/2023,5/09/2023,Finance Operations Team,SR_Req_1020250,14
5/09/2023,11/10/2023,1,FALSE,FALSE,Require Neither,,35.85972222,Closed Complete,11/10/2023,5/09/2023,Finance Operations Team,SR_Req_1020262,27
5/09/2023,12/09/2023,1,FALSE,TRUE,Require OH&S,"SubTask_0243159, SubTask_0243135",6.855555556,Closed Complete,12/09/2023,5/09/2023,Finance Operations Team,SR_Req_1020553,6
5/09/2023,13/09/2023,1,FALSE,FALSE,Require Neither,,7.728472222,Closed Complete,13/09/2023,5/09/2023,Finance Operations Team,SR_Req_1020595,7
5/09/2023,14/09/2023,1,FALSE,FALSE,Require Neither,,8.530555556,Closed Complete,14/09/2023,5/09/2023,Finance Operations Team,SR_Req_1020698,8
6/09/2023,15/09/2023,1,TRUE,FALSE,Require CSR,SubTask_0243160,8.986805556,Closed Complete,15/09/2023,6/09/2023,Finance Operations Team,SR_Req_1020724,8
6/09/2023,12/09/2023,1,FALSE,FALSE,Require Neither,,5.861805556,Closed Complete,12/09/2023,6/09/2023,Finance Operations Team,SR_Req_1020979,5
6/09/2023,12/09/2023,1,FALSE,TRUE,Require OH&S,"SubTask_0243247, SubTask_0243202",5.823611111,Closed Complete,12/09/2023,6/09/2023,Finance Operations Team,SR_Req_1021062,5
